2457516.276558 0 -0.103239 0.0178494
2457516.276597 0 -0.0988813 0.0177268
2457516.276636 0 -0.121068 0.0174398
2457516.276674 0 -0.16411 0.0176053
2457516.276713 0 -0.143896 0.0173151
2457516.276752 0 -0.259082 0.0171178
2457516.276791 0 -0.467844 0.0165237
2457516.276829 0 -0.63615 0.0158635
2457516.276868 0 -0.698031 0.01589
2457516.276907 0 -0.640621 0.0158011
2457516.276946 0 -0.682339 0.0159918
2457516.276985 0 -0.588183 0.0161066
2457516.277023 0 -0.54554 0.0162901
2457516.277062 0 -0.532811 0.0162814
2457516.277101 0 -0.511664 0.0166353
2457516.277140 0 -0.453292 0.0163771
2457516.277178 0 -0.37457 0.0168168
2457516.277217 0 -0.384245 0.0169386
2457516.277256 0 -0.377571 0.0171525
2457516.277295 0 -0.349025 0.0170946
2457516.277333 0 -0.272237 0.0173606
2457516.277372 0 -0.312377 0.0167305
2457516.277411 0 -0.28287 0.0174026
2457516.277450 0 -0.346088 0.0168378
2457516.277489 0 -0.50893 0.0164802
2457516.277527 0 -0.608214 0.0160114
2457516.277566 0 -0.454637 0.0167114
2457516.277605 0 -0.452648 0.0169688
2457516.277644 0 -0.432904 0.0165029
2457516.277682 0 -0.406038 0.0168421
2457516.277721 0 -0.402769 0.0166859
2457516.277760 0 -0.332046 0.017135
2457516.277799 0 -0.228982 0.0173771
2457516.277838 0 -0.173232 0.0170906
2457516.277876 0 -0.199047 0.017514
2457516.277915 0 -0.147053 0.0177024
2457516.277954 0 -0.187748 0.0173835
2457516.277993 0 -0.133375 0.0174882
2457516.278031 0 -0.182837 0.0175654
2457516.278070 0 -0.22204 0.0170239
2457516.278109 0 -0.295695 0.0169736
2457516.278148 0 -0.466528 0.0166387
2457516.278186 0 -0.614453 0.0159583
2457516.278225 0 -0.600584 0.0162446
2457516.278264 0 -0.587686 0.0159166
2457516.278303 0 -0.580385 0.0160609
2457516.278342 0 -0.557541 0.0157329
2457516.278380 0 -0.582401 0.0155943
2457516.278419 0 -0.526112 0.0158143
2457516.278458 0 -0.452499 0.0159461
2457516.278497 0 -0.479241 0.0162611
2457516.278535 0 -0.41982 0.0164266
2457516.278574 0 -0.371208 0.0164307
2457516.278613 0 -0.337196 0.0165056
2457516.278652 0 -0.363136 0.0167451
2457516.278691 0 -0.315082 0.0167241
2457516.278729 0 -0.248875 0.0169113
2457516.278768 0 -0.228422 0.0170611
2457516.278807 0 -0.310413 0.0167894
2457516.278846 0 -0.419474 0.0165072
2457516.278884 0 -0.400292 0.0162274
2457516.278923 0 -0.354699 0.01688
2457516.278962 0 -0.35018 0.016715
2457516.279001 0 -0.285564 0.0166892
2457516.279040 0 -0.275602 0.0167832
2457516.279078 0 -0.295184 0.0165351
2457516.279117 0 -0.254256 0.0169598
2457516.279156 0 -0.185958 0.0169319
2457516.279195 0 -0.217969 0.0169725
2457516.279233 0 -0.175776 0.0167376
2457516.279272 0 -0.198249 0.0170737
2457516.279311 0 -0.185753 0.0168938
2457516.279350 0 -0.148158 0.0173014
2457516.279388 0 -0.142253 0.0171721
2457516.279427 0 -0.202869 0.0170319
2457516.279466 0 -0.198346 0.0168389
2457516.279505 0 -0.319829 0.0164783
2457516.279544 0 -0.483656 0.0161131
2457516.279582 0 -0.537149 0.0157903
2457516.279621 0 -0.574304 0.0159538
2457516.279660 0 -0.519788 0.0159066
2457516.279699 0 -0.523616 0.0157012
2457516.279737 0 -0.50085 0.0157755
2457516.279776 0 -0.469975 0.0158614
2457516.279815 0 -0.403126 0.0162299
2457516.279854 0 -0.38962 0.0161788
2457516.279893 0 -0.434341 0.0166078
2457516.279931 0 -0.382465 0.0167716
2457516.279970 0 -0.39385 0.016253
2457516.280009 0 -0.366402 0.0171215
2457516.280048 0 -0.325468 0.0168546
2457516.280086 0 -0.259501 0.0168364
2457516.280125 0 -0.302915 0.0167385
2457516.280164 0 -0.313613 0.0168374
2457516.280203 0 -0.378213 0.0161958
2457516.280241 0 -0.472083 0.0164858
2457516.280280 0 -0.354107 0.0166597
2457516.280319 0 -0.392174 0.0163791
2457516.280358 0 -0.314415 0.0168377
2457516.280397 0 -0.312982 0.0166073
2457516.280435 0 -0.370648 0.0162792
2457516.280474 0 -0.331622 0.0166193
2457516.280513 0 -0.245753 0.0170573
2457516.280552 0 -0.2694 0.0167858
2457516.280590 0 -0.200559 0.0171862
2457516.280629 0 -0.210192 0.0167542
2457516.280668 0 -0.157059 0.017116
2457516.280707 0 -0.114443 0.0172324
2457516.280746 0 -0.18337 0.0169934
2457516.280784 0 -0.171343 0.0171639
2457516.280823 0 -0.222851 0.0168524
2457516.280862 0 -0.378483 0.0164345
2457516.280901 0 -0.342608 0.0162857
2457516.280939 0 -0.486455 0.0160333
2457516.280978 0 -0.546368 0.0161477
2457516.281017 0 -0.560687 0.0158156
2457516.281056 0 -0.587342 0.016165
2457516.281095 0 -0.632016 0.0161218
2457516.281133 0 -0.600251 0.0159504
2457516.281172 0 -0.611219 0.0160213
2457516.281211 0 -0.540309 0.0163353
2457516.281250 0 -0.503918 0.0166419
2457516.281288 0 -0.433425 0.0165567
2457516.281327 0 -0.428867 0.0168177
2457516.281366 0 -0.373564 0.0167637
2457516.281405 0 -0.345579 0.0172043
2457516.281443 0 -0.272551 0.0172257
2457516.281482 0 -0.268788 0.0165235
2457516.281521 0 -0.408889 0.0164212
2457516.281560 0 -0.519187 0.0165521
2457516.281599 0 -0.557492 0.0164379
2457516.281637 0 -0.428504 0.0166387
2457516.281676 0 -0.326843 0.01674
2457516.281715 0 -0.288408 0.0167674
2457516.281754 0 -0.349553 0.0166551
2457516.281792 0 -0.364235 0.0165351
2457516.281831 0 -0.297717 0.016809
2457516.281870 0 -0.204696 0.0172939
2457516.281909 0 -0.233168 0.0169576
2457516.281948 0 -0.161947 0.0172769
2457516.281986 0 -0.180124 0.0176076
2457516.282025 0 -0.198132 0.0174996
2457516.282064 0 -0.214415 0.0173967
2457516.282103 0 -0.184385 0.0176872
2457516.282141 0 -0.203689 0.0172594
2457516.282180 0 -0.165674 0.0175173
2457516.282219 0 -0.257462 0.0170984
2457516.282258 0 -0.379697 0.017071
2457516.282296 0 -0.450665 0.0164036
2457516.282335 0 -0.390287 0.0165067
2457516.282374 0 -0.472317 0.0162557
2457516.282413 0 -0.488839 0.0163812
2457516.282452 0 -0.49479 0.0162163
